ano;obitos menores de 1 Ano;obitos menores de 7 dias;obitos de 28 dias a 364 dias;obitos de 7 a 27 dias
2021;1;1;0;0
2021;16;8;4;4
2021;1;1;0;0
2021;4;2;1;1
2021;0;0;0;0
2021;0;0;0;0
2021;0;0;0;0
2021;1;0;1;0
2021;0;0;0;0
2021;11;2;4;5
2021;2;1;0;1
2021;2;0;1;1
2021;7;4;0;3
2021;4;1;3;0
2021;11;6;4;1
2021;0;0;0;0
2021;4;1;3;0
2021;3;2;1;0
2021;1;0;0;1
2021;0;0;0;0
2021;27;17;7;3
2021;7;4;2;1
2021;0;0;0;0
2021;3;1;2;0
2021;0;0;0;0
2020;6;6;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;4;3;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;0;0;0;0
2020;9;7;1;1
2020;0;0;0;0
2020;1;0;0;1
2020;0;0;0;0
2020;3;2;1;0
2020;1;0;0;1
2020;3;2;1;0
2020;0;0;0;0
2020;3;2;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;16;8;7;1
2020;4;3;0;1
2020;0;0;0;0
2020;8;4;1;3
2020;0;0;0;0
2020;4;3;1;0
2020;6;3;0;3
2020;0;0;0;0
2020;0;0;0;0
2020;4;3;0;1
2020;1;0;1;0
2020;1;0;1;0
2020;5;4;1;0
2020;26;14;5;7
2020;1;1;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;23;15;6;2
2020;12;8;3;1
2020;0;0;0;0
2020;2;1;1;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;0;0;1
2020;6;3;3;0
2020;22;14;5;3
2020;0;0;0;0
2020;11;5;3;3
2020;12;6;3;3
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;0;1
2020;12;11;1;0
2020;3;2;0;1
2020;0;0;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;0;1;0
2020;2;2;0;0
2020;2;2;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;19;14;3;2
2020;4;2;2;0
2020;39;22;12;5
2020;2;1;0;1
2020;6;4;0;2
2020;50;25;12;13
2020;7;4;2;1
2020;0;0;0;0
2020;1;1;0;0
2020;14;5;5;4
2020;0;0;0;0
2020;9;4;3;2
2020;6;2;3;1
2020;0;0;0;0
2020;1;0;1;0
2020;0;0;0;0
2020;4;2;0;2
2020;9;5;3;1
2020;1;1;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;0;1;0
2020;18;10;5;3
2020;18;11;4;3
2020;1;1;0;0
2020;0;0;0;0
2020;5;2;2;1
2020;2;0;1;1
2020;2;2;0;0
2020;2;0;2;0
2020;0;0;0;0
2020;0;0;0;0
2020;6;2;1;3
2020;7;2;3;2
2020;9;3;3;3
2020;2;1;0;1
2020;3;2;0;1
2020;1;1;0;0
2020;8;6;2;0
2020;0;0;0;0
2020;13;9;2;2
2020;4;1;2;1
2020;1;1;0;0
2020;4;3;1;0
2020;0;0;0;0
2020;105;62;26;17
2020;7;4;3;0
2020;4;3;1;0
2020;2;2;0;0
2020;3;1;1;1
2020;2;2;0;0
2020;4;1;1;2
2020;1;0;1;0
2020;0;0;0;0
2020;4;2;1;1
2020;4;2;2;0
2020;3;3;0;0
2020;19;12;4;3
2020;51;29;9;13
2020;1;0;1;0
2020;2;2;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;13;6;3;4
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;8;3;1;4
2020;3;2;1;0
2020;4;3;0;1
2020;1;0;1;0
2020;1;0;1;0
2020;0;0;0;0
2020;7;3;3;1
2020;2;1;0;1
2020;4;1;3;0
2020;1;1;0;0
2020;1;1;0;0
2020;1;0;0;1
2020;1;1;0;0
2020;0;0;0;0
2020;24;11;7;6
2020;2;2;0;0
2020;1;1;0;0
2020;1;0;0;1
2020;6;3;3;0
2020;16;8;4;4
2020;1;1;0;0
2020;1;1;0;0
2020;51;27;12;12
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;1;0;0;1
2020;0;0;0;0
2020;2;0;1;1
2020;3;3;0;0
2020;2;0;1;1
2020;1;0;1;0
2020;2;2;0;0
2020;4;2;1;1
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;28;12;14;2
2020;7;4;2;1
2020;1;1;0;0
2020;5;2;1;2
2020;3;1;2;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;4;2;1;1
2020;0;0;0;0
2020;0;0;0;0
2020;22;7;8;7
2020;0;0;0;0
2020;0;0;0;0
2020;3;2;0;1
2020;0;0;0;0
2020;45;19;19;7
2020;35;18;12;5
2020;14;6;1;7
2020;0;0;0;0
2020;0;0;0;0
2020;7;4;1;2
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;1;0;0
2020;1;0;1;0
2020;1;0;1;0
2020;1;0;1;0
2020;2;2;0;0
2020;2;0;0;2
2020;5;2;3;0
2020;4;2;2;0
2020;2;1;0;1
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;5;1;2;2
2020;2;1;1;0
2020;19;8;5;6
2020;3;1;1;1
2020;5;3;1;1
2020;59;25;23;11
2020;194;104;41;49
2020;0;0;0;0
2020;1;0;0;1
2020;2;2;0;0
2020;1;1;0;0
2020;26;15;7;4
2020;1;0;1;0
2020;0;0;0;0
2020;1;1;0;0
2020;5;3;2;0
2020;0;0;0;0
2020;1;1;0;0
2020;7;4;2;1
2020;13;7;5;1
2020;1;1;0;0
2020;0;0;0;0
2020;3;1;1;1
2020;4;3;1;0
2020;1;0;1;0
2020;3;2;0;1
2020;3;2;0;1
2020;2;1;1;0
2020;3;1;2;0
2020;22;9;8;5
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;0;1
2020;2;1;0;1
2020;4;3;0;1
2020;1;1;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;2;1;1;0
2020;1;0;1;0
2020;0;0;0;0
2020;5;4;1;0
2020;5;3;2;0
2020;6;4;1;1
2020;1;0;1;0
2020;13;8;4;1
2020;0;0;0;0
2020;39;19;12;8
2020;24;12;7;5
2020;15;5;8;2
2020;34;12;13;9
2020;6;2;2;2
2020;1;0;1;0
2020;4;2;0;2
2020;0;0;0;0
2020;2;0;2;0
2020;0;0;0;0
2020;70;36;20;14
2020;6;4;1;1
2020;2;0;2;0
2020;19;8;5;6
2020;3;2;0;1
2020;2;1;0;1
2020;1;1;0;0
2020;1;1;0;0
2020;21;9;8;4
2020;8;3;2;3
2020;3;2;0;1
2020;0;0;0;0
2020;6;4;0;2
2020;28;20;5;3
2020;1;0;1;0
2020;3;3;0;0
2020;9;5;2;2
2020;3;1;2;0
2020;0;0;0;0
2020;19;14;2;3
2020;3;1;1;1
2020;5;2;2;1
2020;16;5;6;5
2020;1;1;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;5;5;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;45;17;16;12
2020;2;0;2;0
2020;2;1;1;0
2020;4;2;0;2
2020;1;1;0;0
2020;7;5;0;2
2020;2;2;0;0
2020;0;0;0;0
2020;17;9;6;2
2020;4;2;1;1
2020;42;15;18;9
2020;1;1;0;0
2020;17;7;5;5
2020;13;7;4;2
2020;0;0;0;0
2020;15;8;2;5
2020;1;1;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;0;0;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;1;0;0;1
2020;0;0;0;0
2020;0;0;0;0
2020;4;3;1;0
2020;10;5;3;2
2020;0;0;0;0
2020;1;1;0;0
2020;1;0;0;1
2020;0;0;0;0
2020;0;0;0;0
2020;35;19;9;7
2020;0;0;0;0
2020;1;1;0;0
2020;7;1;1;5
2020;50;26;11;13
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;0;1
2020;0;0;0;0
2020;0;0;0;0
2020;2;0;2;0
2020;5;3;1;1
2020;5;2;3;0
2020;0;0;0;0
2020;2;2;0;0
2020;59;23;23;13
2020;10;5;1;4
2020;5;3;0;2
2020;0;0;0;0
2020;0;0;0;0
2020;9;3;3;3
2020;0;0;0;0
2020;5;2;2;1
2020;1;0;1;0
2020;3;3;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;8;4;1;3
2020;2;2;0;0
2020;2;2;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;1;0;0
2020;1;1;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;3;2;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;3;2;1;0
2020;1;1;0;0
2020;1;0;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;5;2;3;0
2020;3;2;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;5;3;1;1
2020;1;0;0;1
2020;0;0;0;0
2020;0;0;0;0
2020;5;5;0;0
2020;94;36;33;25
2020;0;0;0;0
2020;7;6;1;0
2020;9;6;2;1
2020;1;1;0;0
2020;2;0;2;0
2020;1;0;1;0
2020;1;1;0;0
2020;0;0;0;0
2020;3;3;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;5;3;2;0
2020;1;1;0;0
2020;1;1;0;0
2020;2;2;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;2;1;0;1
2020;1;0;1;0
2020;3;2;1;0
2020;2;0;1;1
2020;14;7;5;2
2020;0;0;0;0
2020;1;0;0;1
2020;2;0;2;0
2020;1;0;0;1
2020;0;0;0;0
2020;1;1;0;0
2020;4;2;1;1
2020;0;0;0;0
2020;1;0;1;0
2020;4;3;0;1
2020;5;4;1;0
2020;2;2;0;0
2020;7;2;3;2
2020;0;0;0;0
2020;4;3;0;1
2020;0;0;0;0
2020;26;10;8;8
2020;3;0;0;3
2020;1;1;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;1;0;0;1
2020;47;28;12;7
2020;6;4;1;1
2020;2;1;1;0
2020;0;0;0;0
2020;3;1;1;1
2020;4;2;1;1
2020;4;3;0;1
2020;0;0;0;0
2020;4;2;0;2
2020;0;0;0;0
2020;2;1;1;0
2020;15;4;4;7
2020;1;0;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;6;0;4;2
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;2;0;2;0
2020;6;2;1;3
2020;11;6;4;1
2020;3;2;1;0
2020;4;2;2;0
2020;1;1;0;0
2020;5;1;3;1
2020;46;17;13;16
2020;0;0;0;0
2020;1;1;0;0
2020;2;1;1;0
2020;6;6;0;0
2020;24;14;5;5
2020;3;1;2;0
2020;1;0;0;1
2020;1;0;0;1
2020;4;3;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;7;7;0;0
2020;1;1;0;0
2020;1;1;0;0
2020;1;0;1;0
2020;9;2;4;3
2020;2;1;1;0
2020;0;0;0;0
2020;1;0;1;0
2020;2;0;1;1
2020;1;1;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;12;6;5;1
2020;53;29;14;10
2020;1;1;0;0
2020;1;0;0;1
2020;1;1;0;0
2020;3;1;2;0
2020;24;11;10;3
2020;7;4;1;2
2020;4;1;2;1
2020;1;1;0;0
2020;1;0;0;1
2020;1;0;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;2;1;1;0
2020;0;0;0;0
2020;2;2;0;0
2020;15;4;8;3
2020;1;1;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;22;11;6;5
2020;1;0;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;2;1;0;1
2020;9;7;2;0
2020;0;0;0;0
2020;3;3;0;0
2020;2;1;1;0
2020;4;2;0;2
2020;0;0;0;0
2020;1;0;0;1
2020;0;0;0;0
2020;0;0;0;0
2020;10;5;4;1
2020;0;0;0;0
2020;3;2;1;0
2020;2;0;2;0
2020;0;0;0;0
2020;5;3;1;1
2020;75;35;29;11
2020;2;2;0;0
2020;4;1;1;2
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;37;16;14;7
2020;0;0;0;0
2020;82;41;23;18
2020;11;4;5;2
2020;21;8;8;5
2020;0;0;0;0
2020;2;2;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;4;2;2;0
2020;0;0;0;0
2020;2;2;0;0
2020;10;7;2;1
2020;46;26;13;7
2020;81;45;22;14
2020;1;0;1;0
2020;0;0;0;0
2020;5;3;1;1
2020;4;4;0;0
2020;1514;734;467;313
2020;2;0;1;1
2020;0;0;0;0
2020;5;2;2;1
2020;17;11;5;1
2020;1;0;0;1
2020;4;1;2;1
2020;46;21;11;14
2020;2;0;2;0
2020;0;0;0;0
2020;0;0;0;0
2020;4;3;1;0
2020;7;4;1;2
2020;5;4;1;0
2020;12;7;4;1
2020;3;2;1;0
2020;8;4;3;1
2020;0;0;0;0
2020;7;3;0;4
2020;76;43;18;15
2020;2;1;0;1
2020;35;17;9;9
2020;43;26;7;10
2020;0;0;0;0
2020;1;1;0;0
2020;4;2;0;2
2020;40;19;15;6
2020;1;1;0;0
2020;1;1;0;0
2020;0;0;0;0
2020;1;0;1;0
2020;2;2;0;0
2020;3;2;0;1
2020;4;2;1;1
2020;1;1;0;0
2020;0;0;0;0
2020;6;4;0;2
2020;5;4;0;1
2020;0;0;0;0
2020;2;1;1;0
2020;1;0;1;0
2020;18;8;4;6
2020;32;22;5;5
2020;2;1;1;0
2020;1;0;0;1
2020;1;0;0;1
2020;6;4;1;1
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;3;2;1;0
2020;1;1;0;0
2020;0;0;0;0
2020;7;4;2;1
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;2;1;0;1
2020;10;7;2;1
2020;0;0;0;0
2020;1;0;1;0
2020;0;0;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;1;0;0
2020;7;7;0;0
2020;4;0;3;1
2020;0;0;0;0
2020;8;4;3;1
2020;6;5;1;0
2020;11;8;1;2
2020;2;2;0;0
2020;4;3;1;0
2020;1;1;0;0
2020;0;0;0;0
2020;0;0;0;0
2020;19;9;7;3
2020;5;3;2;0
2020;0;0;0;0
2020;1;1;0;0
2020;1;1;0;0
2019;4;3;0;1
2019;1;1;0;0
2019;0;0;0;0
2019;3;3;0;0
2019;0;0;0;0
2019;2;2;0;0
2019;0;0;0;0
2019;1;0;0;1
2019;7;1;2;4
2019;0;0;0;0
2019;2;2;0;0
2019;0;0;0;0
2019;1;0;0;1
2019;1;1;0;0
2019;4;3;1;0
2019;0;0;0;0
2019;1;0;1;0
2019;0;0;0;0
2019;1;1;0;0
2019;19;9;6;4
2019;10;6;0;4
2019;1;1;0;0
2019;7;6;1;0
2019;1;1;0;0
2019;6;5;0;1
2019;6;2;2;2
2019;1;1;0;0
2019;0;0;0;0
2019;4;3;1;0
2019;0;0;0;0
2019;1;1;0;0
2019;5;2;3;0
2019;27;11;11;5
2019;7;5;0;2
2019;1;0;1;0
2019;2;2;0;0
2019;0;0;0;0
2019;18;9;5;4
2019;17;8;4;5
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;5;0;1;4
2019;12;8;1;3
2019;0;0;0;0
2019;7;4;1;2
2019;20;8;8;4
2019;0;0;0;0
2019;1;0;0;1
2019;2;1;0;1
2019;13;7;4;2
2019;1;0;0;1
2019;1;0;1;0
2019;0;0;0;0
2019;2;1;1;0
2019;1;1;0;0
2019;0;0;0;0
2019;7;4;2;1
2019;3;1;1;1
2019;1;0;0;1
2019;1;0;1;0
2019;16;9;5;2
2019;8;6;1;1
2019;63;31;20;12
2019;1;0;0;1
2019;8;4;2;2
2019;56;29;17;10
2019;3;1;2;0
2019;1;1;0;0
2019;1;1;0;0
2019;11;6;4;1
2019;1;0;1;0
2019;18;12;3;3
2019;4;2;2;0
2019;4;3;1;0
2019;1;1;0;0
2019;2;1;1;0
2019;12;7;3;2
2019;3;2;0;1
2019;1;1;0;0
2019;0;0;0;0
2019;3;3;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;23;14;3;6
2019;21;9;6;6
2019;0;0;0;0
2019;0;0;0;0
2019;3;3;0;0
2019;3;1;2;0
2019;11;8;1;2
2019;2;1;0;1
2019;0;0;0;0
2019;0;0;0;0
2019;14;6;3;5
2019;19;5;10;4
2019;7;4;3;0
2019;2;2;0;0
2019;2;2;0;0
2019;0;0;0;0
2019;7;1;3;3
2019;0;0;0;0
2019;9;6;3;0
2019;5;0;4;1
2019;2;1;0;1
2019;1;0;0;1
2019;0;0;0;0
2019;111;48;39;24
2019;12;7;1;4
2019;12;5;3;4
2019;2;2;0;0
2019;0;0;0;0
2019;1;0;1;0
2019;5;2;3;0
2019;0;0;0;0
2019;1;0;0;1
2019;3;2;1;0
2019;1;1;0;0
2019;2;2;0;0
2019;18;5;8;5
2019;73;35;14;24
2019;4;2;2;0
2019;4;4;0;0
2019;1;0;0;1
2019;5;4;0;1
2019;14;4;5;5
2019;2;1;1;0
2019;0;0;0;0
2019;2;2;0;0
2019;6;4;1;1
2019;6;4;1;1
2019;1;0;1;0
2019;0;0;0;0
2019;3;2;0;1
2019;0;0;0;0
2019;4;3;1;0
2019;4;1;3;0
2019;2;0;1;1
2019;1;0;0;1
2019;0;0;0;0
2019;0;0;0;0
2019;13;7;5;1
2019;0;0;0;0
2019;45;23;14;8
2019;4;2;0;2
2019;1;1;0;0
2019;0;0;0;0
2019;11;7;4;0
2019;23;9;9;5
2019;1;1;0;0
2019;2;1;1;0
2019;67;32;18;17
2019;0;0;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;3;1;2;0
2019;0;0;0;0
2019;1;0;1;0
2019;4;1;3;0
2019;1;1;0;0
2019;2;2;0;0
2019;1;0;1;0
2019;1;0;1;0
2019;2;1;1;0
2019;1;0;0;1
2019;0;0;0;0
2019;46;26;15;5
2019;4;1;2;1
2019;0;0;0;0
2019;2;0;1;1
2019;9;5;2;2
2019;1;0;1;0
2019;2;1;0;1
2019;0;0;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;4;1;1;2
2019;0;0;0;0
2019;0;0;0;0
2019;30;9;13;8
2019;0;0;0;0
2019;0;0;0;0
2019;2;0;1;1
2019;0;0;0;0
2019;32;22;7;3
2019;35;12;15;8
2019;25;13;7;5
2019;0;0;0;0
2019;2;2;0;0
2019;11;7;3;1
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;2;1;0;1
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;7;5;0;2
2019;1;0;1;0
2019;6;4;2;0
2019;1;1;0;0
2019;2;0;2;0
2019;1;1;0;0
2019;0;0;0;0
2019;1;0;0;1
2019;3;2;0;1
2019;2;1;0;1
2019;18;8;6;4
2019;3;3;0;0
2019;2;2;0;0
2019;80;30;26;24
2019;255;116;89;50
2019;1;1;0;0
2019;0;0;0;0
2019;3;3;0;0
2019;2;2;0;0
2019;34;17;12;5
2019;1;1;0;0
2019;1;1;0;0
2019;2;1;0;1
2019;7;4;1;2
2019;3;2;0;1
2019;0;0;0;0
2019;7;1;2;4
2019;11;6;3;2
2019;3;2;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;5;3;1;1
2019;1;1;0;0
2019;1;0;1;0
2019;7;5;1;1
2019;3;2;1;0
2019;3;3;0;0
2019;26;13;10;3
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;6;4;1;1
2019;9;5;2;2
2019;1;0;1;0
2019;0;0;0;0
2019;2;1;1;0
2019;2;1;1;0
2019;6;4;1;1
2019;0;0;0;0
2019;3;3;0;0
2019;5;4;0;1
2019;3;2;0;1
2019;3;2;1;0
2019;0;0;0;0
2019;24;11;8;5
2019;1;0;1;0
2019;34;16;8;10
2019;23;13;7;3
2019;21;10;5;6
2019;63;32;14;17
2019;6;2;2;2
2019;2;1;1;0
2019;6;3;0;3
2019;1;0;1;0
2019;1;0;1;0
2019;0;0;0;0
2019;67;27;18;22
2019;8;6;2;0
2019;1;1;0;0
2019;21;9;5;7
2019;2;2;0;0
2019;5;2;3;0
2019;0;0;0;0
2019;0;0;0;0
2019;21;8;10;3
2019;17;6;5;6
2019;6;3;1;2
2019;2;1;1;0
2019;15;10;1;4
2019;25;11;10;4
2019;1;0;0;1
2019;7;0;5;2
2019;2;1;0;1
2019;3;3;0;0
2019;2;1;1;0
2019;12;6;5;1
2019;4;3;1;0
2019;3;1;1;1
2019;9;5;4;0
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;6;4;1;1
2019;0;0;0;0
2019;1;0;0;1
2019;51;33;10;8
2019;5;4;1;0
2019;5;5;0;0
2019;5;2;1;2
2019;0;0;0;0
2019;2;1;1;0
2019;0;0;0;0
2019;2;2;0;0
2019;14;5;5;4
2019;6;4;2;0
2019;36;15;16;5
2019;1;0;1;0
2019;14;9;4;1
2019;13;7;4;2
2019;1;1;0;0
2019;6;4;1;1
2019;1;0;1;0
2019;0;0;0;0
2019;1;0;1;0
2019;2;0;2;0
2019;0;0;0;0
2019;1;0;1;0
2019;4;2;0;2
2019;0;0;0;0
2019;1;0;1;0
2019;1;0;1;0
2019;5;3;2;0
2019;11;4;4;3
2019;1;0;0;1
2019;0;0;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;29;21;6;2
2019;1;1;0;0
2019;6;4;0;2
2019;8;5;1;2
2019;51;25;17;9
2019;0;0;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;1;1;0;0
2019;4;4;0;0
2019;2;1;0;1
2019;0;0;0;0
2019;2;1;1;0
2019;1;0;1;0
2019;3;3;0;0
2019;0;0;0;0
2019;12;6;3;3
2019;72;27;29;16
2019;24;15;6;3
2019;10;2;4;4
2019;1;1;0;0
2019;0;0;0;0
2019;9;2;3;4
2019;1;0;0;1
2019;5;4;1;0
2019;1;0;1;0
2019;2;1;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;9;2;5;2
2019;2;2;0;0
2019;2;2;0;0
2019;0;0;0;0
2019;1;0;1;0
2019;0;0;0;0
2019;3;0;1;2
2019;1;0;1;0
2019;3;1;1;1
2019;0;0;0;0
2019;1;0;1;0
2019;0;0;0;0
2019;1;1;0;0
2019;1;0;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;3;2;1;0
2019;0;0;0;0
2019;1;0;1;0
2019;0;0;0;0
2019;1;1;0;0
2019;12;10;1;1
2019;3;2;1;0
2019;0;0;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;7;5;1;1
2019;0;0;0;0
2019;3;3;0;0
2019;0;0;0;0
2019;5;2;3;0
2019;117;67;27;23
2019;0;0;0;0
2019;3;0;2;1
2019;9;5;3;1
2019;0;0;0;0
2019;1;1;0;0
2019;2;0;0;2
2019;1;1;0;0
2019;3;3;0;0
2019;0;0;0;0
2019;2;2;0;0
2019;3;1;1;1
2019;5;3;2;0
2019;1;0;1;0
2019;0;0;0;0
2019;3;2;0;1
2019;0;0;0;0
2019;1;0;1;0
2019;2;1;1;0
2019;7;5;1;1
2019;1;1;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;24;17;4;3
2019;0;0;0;0
2019;0;0;0;0
2019;5;2;3;0
2019;1;0;0;1
2019;0;0;0;0
2019;1;0;1;0
2019;4;1;2;1
2019;0;0;0;0
2019;0;0;0;0
2019;5;4;1;0
2019;5;3;2;0
2019;3;1;1;1
2019;15;7;7;1
2019;2;0;0;2
2019;5;1;2;2
2019;5;3;2;0
2019;21;13;5;3
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;4;1;2;1
2019;52;32;9;11
2019;7;4;3;0
2019;7;2;3;2
2019;1;0;1;0
2019;4;4;0;0
2019;2;0;2;0
2019;6;1;4;1
2019;1;1;0;0
2019;5;3;2;0
2019;0;0;0;0
2019;0;0;0;0
2019;20;7;6;7
2019;1;0;0;1
2019;4;3;0;1
2019;0;0;0;0
2019;7;7;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;2;1;1;0
2019;0;0;0;0
2019;14;7;4;3
2019;0;0;0;0
2019;2;0;2;0
2019;2;1;1;0
2019;0;0;0;0
2019;5;5;0;0
2019;70;25;28;17
2019;0;0;0;0
2019;0;0;0;0
2019;1;0;1;0
2019;3;2;1;0
2019;29;18;8;3
2019;2;1;1;0
2019;3;1;2;0
2019;0;0;0;0
2019;1;1;0;0
2019;1;1;0;0
2019;4;2;2;0
2019;2;2;0;0
2019;1;0;1;0
2019;7;5;1;1
2019;0;0;0;0
2019;2;2;0;0
2019;1;0;0;1
2019;11;6;4;1
2019;2;1;0;1
2019;0;0;0;0
2019;1;1;0;0
2019;4;3;1;0
2019;2;1;0;1
2019;0;0;0;0
2019;0;0;0;0
2019;3;2;0;1
2019;22;11;8;3
2019;83;49;17;17
2019;1;1;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;0;0;0;0
2019;22;14;4;4
2019;2;1;0;1
2019;4;2;1;1
2019;1;0;1;0
2019;0;0;0;0
2019;2;0;0;2
2019;1;0;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;1;0;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;1;0;1;0
2019;1;1;0;0
2019;20;13;5;2
2019;3;2;1;0
2019;2;1;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;2;2;0;0
2019;29;18;4;7
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;1;0;1;0
2019;5;3;1;1
2019;5;4;1;0
2019;3;1;1;1
2019;2;0;1;1
2019;3;3;0;0
2019;6;1;3;2
2019;2;2;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;0;0;0;0
2019;25;12;7;6
2019;0;0;0;0
2019;4;4;0;0
2019;6;3;2;1
2019;1;1;0;0
2019;1;0;0;1
2019;68;35;20;13
2019;1;0;0;1
2019;1;1;0;0
2019;2;2;0;0
2019;0;0;0;0
2019;4;4;0;0
2019;0;0;0;0
2019;1;0;0;1
2019;42;16;13;13
2019;1;1;0;0
2019;101;41;35;25
2019;15;7;5;3
2019;17;11;2;4
2019;0;0;0;0
2019;2;1;1;0
2019;0;0;0;0
2019;0;0;0;0
2019;2;1;1;0
2019;7;1;4;2
2019;1;1;0;0
2019;1;0;0;1
2019;3;3;0;0
2019;50;26;15;9
2019;97;48;29;20
2019;1;1;0;0
2019;1;1;0;0
2019;2;1;0;1
2019;5;3;0;2
2019;1762;831;539;392
2019;4;2;1;1
2019;0;0;0;0
2019;14;4;4;6
2019;15;9;5;1
2019;1;1;0;0
2019;2;2;0;0
2019;63;22;23;18
2019;1;0;1;0
2019;0;0;0;0
2019;2;1;0;1
2019;4;3;1;0
2019;5;3;2;0
2019;4;2;1;1
2019;21;10;6;5
2019;3;1;2;0
2019;3;2;1;0
2019;3;3;0;0
2019;4;0;2;2
2019;96;51;26;19
2019;2;0;1;1
2019;32;12;10;10
2019;52;21;15;16
2019;1;1;0;0
2019;0;0;0;0
2019;1;1;0;0
2019;49;25;16;8
2019;1;1;0;0
2019;3;3;0;0
2019;1;0;0;1
2019;0;0;0;0
2019;1;1;0;0
2019;1;0;0;1
